# system info final_fpga on 2013.12.01.15:42:57
system_info:
name,value
DEVICE,EP2C35F672C6
DEVICE_FAMILY,Cyclone II
GENERATION_ID,1385930491
#
#
# Files generated for final_fpga on 2013.12.01.15:42:57
files:
filepath,kind,attributes,module,is_top
simulation/submodules/final_fpga_id_router_005.vho,VHDL,,final_fpga_id_router_005,false
simulation/submodules/mentor/altera_merlin_traffic_limiter.sv,SYSTEM_VERILOG_ENCRYPT,MENTOR_SPECIFIC,altera_merlin_traffic_limiter,false
simulation/submodules/mentor/altera_avalon_st_pipeline_base.v,SYSTEM_VERILOG_ENCRYPT,MENTOR_SPECIFIC,altera_merlin_traffic_limiter,false
simulation/submodules/aldec/altera_merlin_traffic_limiter.sv,SYSTEM_VERILOG_ENCRYPT,ALDEC_SPECIFIC,altera_merlin_traffic_limiter,false
simulation/submodules/aldec/altera_avalon_st_pipeline_base.v,SYSTEM_VERILOG_ENCRYPT,ALDEC_SPECIFIC,altera_merlin_traffic_limiter,false
simulation/submodules/mentor/altera_merlin_burst_adapter.sv,SYSTEM_VERILOG_ENCRYPT,MENTOR_SPECIFIC,altera_merlin_burst_adapter,false
simulation/submodules/mentor/altera_merlin_address_alignment.sv,SYSTEM_VERILOG_ENCRYPT,MENTOR_SPECIFIC,altera_merlin_burst_adapter,false
simulation/submodules/aldec/altera_merlin_burst_adapter.sv,SYSTEM_VERILOG_ENCRYPT,ALDEC_SPECIFIC,altera_merlin_burst_adapter,false
simulation/submodules/aldec/altera_merlin_address_alignment.sv,SYSTEM_VERILOG_ENCRYPT,ALDEC_SPECIFIC,altera_merlin_burst_adapter,false
simulation/submodules/mentor/altera_reset_controller.v,VERILOG_ENCRYPT,MENTOR_SPECIFIC,altera_reset_controller,false
simulation/submodules/mentor/altera_reset_synchronizer.v,VERILOG_ENCRYPT,MENTOR_SPECIFIC,altera_reset_controller,false
simulation/submodules/aldec/altera_reset_controller.v,VERILOG_ENCRYPT,ALDEC_SPECIFIC,altera_reset_controller,false
simulation/submodules/aldec/altera_reset_synchronizer.v,VERILOG_ENCRYPT,ALDEC_SPECIFIC,altera_reset_controller,false
simulation/submodules/final_fpga_cmd_xbar_demux.vho,VHDL,,final_fpga_cmd_xbar_demux,false
simulation/submodules/final_fpga_cmd_xbar_demux_001.vho,VHDL,,final_fpga_cmd_xbar_demux_001,false
simulation/submodules/final_fpga_cmd_xbar_demux_002.vho,VHDL,,final_fpga_cmd_xbar_demux_002,false
simulation/submodules/final_fpga_cmd_xbar_mux.vho,VHDL,,final_fpga_cmd_xbar_mux,false
simulation/submodules/final_fpga_cmd_xbar_mux_005.vho,VHDL,,final_fpga_cmd_xbar_mux_005,false
simulation/submodules/final_fpga_rsp_xbar_demux.vho,VHDL,,final_fpga_rsp_xbar_demux,false
simulation/submodules/final_fpga_rsp_xbar_demux_005.vho,VHDL,,final_fpga_rsp_xbar_demux_005,false
simulation/submodules/final_fpga_rsp_xbar_mux.vho,VHDL,,final_fpga_rsp_xbar_mux,false
simulation/submodules/mentor/altera_merlin_width_adapter.sv,SYSTEM_VERILOG_ENCRYPT,MENTOR_SPECIFIC,altera_merlin_width_adapter,false
simulation/submodules/mentor/altera_merlin_address_alignment.sv,SYSTEM_VERILOG_ENCRYPT,MENTOR_SPECIFIC,altera_merlin_width_adapter,false
simulation/submodules/mentor/altera_merlin_burst_uncompressor.sv,SYSTEM_VERILOG_ENCRYPT,MENTOR_SPECIFIC,altera_merlin_width_adapter,false
simulation/submodules/aldec/altera_merlin_width_adapter.sv,SYSTEM_VERILOG_ENCRYPT,ALDEC_SPECIFIC,altera_merlin_width_adapter,false
simulation/submodules/aldec/altera_merlin_address_alignment.sv,SYSTEM_VERILOG_ENCRYPT,ALDEC_SPECIFIC,altera_merlin_width_adapter,false
simulation/submodules/aldec/altera_merlin_burst_uncompressor.sv,SYSTEM_VERILOG_ENCRYPT,ALDEC_SPECIFIC,altera_merlin_width_adapter,false
simulation/submodules/final_fpga_irq_mapper.vho,VHDL,,final_fpga_irq_mapper,false
#
# Map from instance-path to kind of module
instances:
instancePath,module
final_fpga.onchip_mem,final_fpga_onchip_mem
final_fpga.cpu,final_fpga_cpu
final_fpga.jtag_uart,final_fpga_jtag_uart
final_fpga.sys_clk_timer,final_fpga_sys_clk_timer
final_fpga.sysid,final_fpga_sysid
final_fpga.new_sdram_controller_0,final_fpga_new_sdram_controller_0
final_fpga.grab_if_0,grab_if
final_fpga.regfile_final_0,regfile_final
final_fpga.dma_engine_0,dma_engine
final_fpga.cpu_data_master_translator,altera_merlin_master_translator
final_fpga.cpu_instruction_master_translator,altera_merlin_master_translator
final_fpga.grab_if_0_avalon_master_translator,altera_merlin_master_translator
final_fpga.dma_engine_0_avalon_master_translator,altera_merlin_master_translator
final_fpga.cpu_data_master_translator,altera_merlin_master_translator
final_fpga.cpu_instruction_master_translator,altera_merlin_master_translator
final_fpga.grab_if_0_avalon_master_translator,altera_merlin_master_translator
final_fpga.dma_engine_0_avalon_master_translator,altera_merlin_master_translator
final_fpga.cpu_jtag_debug_module_translator,altera_merlin_slave_translator
final_fpga.onchip_mem_s1_translator,altera_merlin_slave_translator
final_fpga.jtag_uart_avalon_jtag_slave_translator,altera_merlin_slave_translator
final_fpga.sys_clk_timer_s1_translator,altera_merlin_slave_translator
final_fpga.sysid_control_slave_translator,altera_merlin_slave_translator
final_fpga.new_sdram_controller_0_s1_translator,altera_merlin_slave_translator
final_fpga.regfile_final_0_avalon_slave_0_translator,altera_merlin_slave_translator
final_fpga.cpu_jtag_debug_module_translator,altera_merlin_slave_translator
final_fpga.onchip_mem_s1_translator,altera_merlin_slave_translator
final_fpga.jtag_uart_avalon_jtag_slave_translator,altera_merlin_slave_translator
final_fpga.sys_clk_timer_s1_translator,altera_merlin_slave_translator
final_fpga.sysid_control_slave_translator,altera_merlin_slave_translator
final_fpga.new_sdram_controller_0_s1_translator,altera_merlin_slave_translator
final_fpga.regfile_final_0_avalon_slave_0_translator,altera_merlin_slave_translator
final_fpga.cpu_data_master_translator_avalon_universal_master_0_agent,altera_merlin_master_agent
final_fpga.cpu_instruction_master_translator_avalon_universal_master_0_agent,altera_merlin_master_agent
final_fpga.grab_if_0_avalon_master_translator_avalon_universal_master_0_agent,altera_merlin_master_agent
final_fpga.dma_engine_0_avalon_master_translator_avalon_universal_master_0_agent,altera_merlin_master_agent
final_fpga.cpu_data_master_translator_avalon_universal_master_0_agent,altera_merlin_master_agent
final_fpga.grab_if_0_avalon_master_translator_avalon_universal_master_0_agent,altera_merlin_master_agent
final_fpga.dma_engine_0_avalon_master_translator_avalon_universal_master_0_agent,altera_merlin_master_agent
final_fpga.cpu_jtag_debug_module_translator_avalon_universal_slave_0_agent,altera_merlin_slave_agent
final_fpga.onchip_mem_s1_translator_avalon_universal_slave_0_agent,altera_merlin_slave_agent
final_fpga.jtag_uart_avalon_jtag_slave_translator_avalon_universal_slave_0_agent,altera_merlin_slave_agent
final_fpga.sys_clk_timer_s1_translator_avalon_universal_slave_0_agent,altera_merlin_slave_agent
final_fpga.sysid_control_slave_translator_avalon_universal_slave_0_agent,altera_merlin_slave_agent
final_fpga.new_sdram_controller_0_s1_translator_avalon_universal_slave_0_agent,altera_merlin_slave_agent
final_fpga.regfile_final_0_avalon_slave_0_translator_avalon_universal_slave_0_agent,altera_merlin_slave_agent
final_fpga.cpu_jtag_debug_module_translator_avalon_universal_slave_0_agent,altera_merlin_slave_agent
final_fpga.new_sdram_controller_0_s1_translator_avalon_universal_slave_0_agent,altera_merlin_slave_agent
final_fpga.cpu_jtag_debug_module_translator_avalon_universal_slave_0_agent_rsp_fifo,final_fpga_cpu_jtag_debug_module_translator_avalon_universal_slave_0_agent_rsp_fifo
final_fpga.onchip_mem_s1_translator_avalon_universal_slave_0_agent_rsp_fifo,final_fpga_cpu_jtag_debug_module_translator_avalon_universal_slave_0_agent_rsp_fifo
final_fpga.jtag_uart_avalon_jtag_slave_translator_avalon_universal_slave_0_agent_rsp_fifo,final_fpga_cpu_jtag_debug_module_translator_avalon_universal_slave_0_agent_rsp_fifo
final_fpga.sys_clk_timer_s1_translator_avalon_universal_slave_0_agent_rsp_fifo,final_fpga_cpu_jtag_debug_module_translator_avalon_universal_slave_0_agent_rsp_fifo
final_fpga.sysid_control_slave_translator_avalon_universal_slave_0_agent_rsp_fifo,final_fpga_cpu_jtag_debug_module_translator_avalon_universal_slave_0_agent_rsp_fifo
final_fpga.regfile_final_0_avalon_slave_0_translator_avalon_universal_slave_0_agent_rsp_fifo,final_fpga_cpu_jtag_debug_module_translator_avalon_universal_slave_0_agent_rsp_fifo
final_fpga.cpu_jtag_debug_module_translator_avalon_universal_slave_0_agent_rdata_fifo,final_fpga_cpu_jtag_debug_module_translator_avalon_universal_slave_0_agent_rdata_fifo
final_fpga.onchip_mem_s1_translator_avalon_universal_slave_0_agent_rdata_fifo,final_fpga_cpu_jtag_debug_module_translator_avalon_universal_slave_0_agent_rdata_fifo
final_fpga.jtag_uart_avalon_jtag_slave_translator_avalon_universal_slave_0_agent_rdata_fifo,final_fpga_cpu_jtag_debug_module_translator_avalon_universal_slave_0_agent_rdata_fifo
final_fpga.sys_clk_timer_s1_translator_avalon_universal_slave_0_agent_rdata_fifo,final_fpga_cpu_jtag_debug_module_translator_avalon_universal_slave_0_agent_rdata_fifo
final_fpga.sysid_control_slave_translator_avalon_universal_slave_0_agent_rdata_fifo,final_fpga_cpu_jtag_debug_module_translator_avalon_universal_slave_0_agent_rdata_fifo
final_fpga.regfile_final_0_avalon_slave_0_translator_avalon_universal_slave_0_agent_rdata_fifo,final_fpga_cpu_jtag_debug_module_translator_avalon_universal_slave_0_agent_rdata_fifo
final_fpga.new_sdram_controller_0_s1_translator_avalon_universal_slave_0_agent_rsp_fifo,final_fpga_new_sdram_controller_0_s1_translator_avalon_universal_slave_0_agent_rsp_fifo
final_fpga.new_sdram_controller_0_s1_translator_avalon_universal_slave_0_agent_rdata_fifo,final_fpga_new_sdram_controller_0_s1_translator_avalon_universal_slave_0_agent_rdata_fifo
final_fpga.addr_router,final_fpga_addr_router
final_fpga.addr_router_001,final_fpga_addr_router
final_fpga.addr_router_002,final_fpga_addr_router_002
final_fpga.addr_router_003,final_fpga_addr_router_002
final_fpga.id_router,final_fpga_id_router
final_fpga.id_router_001,final_fpga_id_router
final_fpga.id_router_002,final_fpga_id_router
final_fpga.id_router_003,final_fpga_id_router
final_fpga.id_router_004,final_fpga_id_router
final_fpga.id_router_006,final_fpga_id_router
final_fpga.id_router_005,final_fpga_id_router_005
final_fpga.limiter,altera_merlin_traffic_limiter
final_fpga.burst_adapter,altera_merlin_burst_adapter
final_fpga.rst_controller,altera_reset_controller
final_fpga.cmd_xbar_demux,final_fpga_cmd_xbar_demux
final_fpga.cmd_xbar_demux_001,final_fpga_cmd_xbar_demux_001
final_fpga.cmd_xbar_demux_002,final_fpga_cmd_xbar_demux_002
final_fpga.cmd_xbar_demux_003,final_fpga_cmd_xbar_demux_002
final_fpga.cmd_xbar_mux,final_fpga_cmd_xbar_mux
final_fpga.cmd_xbar_mux_001,final_fpga_cmd_xbar_mux
final_fpga.cmd_xbar_mux_002,final_fpga_cmd_xbar_mux
final_fpga.cmd_xbar_mux_003,final_fpga_cmd_xbar_mux
final_fpga.cmd_xbar_mux_004,final_fpga_cmd_xbar_mux
final_fpga.cmd_xbar_mux_006,final_fpga_cmd_xbar_mux
final_fpga.cmd_xbar_mux_005,final_fpga_cmd_xbar_mux_005
final_fpga.rsp_xbar_demux,final_fpga_rsp_xbar_demux
final_fpga.rsp_xbar_demux_001,final_fpga_rsp_xbar_demux
final_fpga.rsp_xbar_demux_002,final_fpga_rsp_xbar_demux
final_fpga.rsp_xbar_demux_003,final_fpga_rsp_xbar_demux
final_fpga.rsp_xbar_demux_004,final_fpga_rsp_xbar_demux
final_fpga.rsp_xbar_demux_006,final_fpga_rsp_xbar_demux
final_fpga.rsp_xbar_demux_005,final_fpga_rsp_xbar_demux_005
final_fpga.rsp_xbar_mux,final_fpga_rsp_xbar_mux
final_fpga.rsp_xbar_mux_001,final_fpga_rsp_xbar_mux
final_fpga.width_adapter,altera_merlin_width_adapter
final_fpga.width_adapter_001,altera_merlin_width_adapter
final_fpga.width_adapter_002,altera_merlin_width_adapter
final_fpga.width_adapter_003,altera_merlin_width_adapter
final_fpga.width_adapter,altera_merlin_width_adapter
final_fpga.width_adapter_002,altera_merlin_width_adapter
final_fpga.irq_mapper,final_fpga_irq_mapper
